002270 2
002962 3
603901 5
603063 5
000852 2
300249 3
300446 2
600115 5
002169 4
600436 5
300753 3
300751 4
002937 1
002605 3
300134 3
300800 3
300615 2
600460 5
002312 2
002129 4
603002 4
600355 5
603421 5
300429 1
300338 4
600503 4
300273 3
002210 1
300380 5
300292 4
300630 1
000012 1
300731 3
600587 3
002332 1
000063 4
600247 4
002901 4
000153 2
300426 1
002544 3
300448 3
002362 2
002198 1
600315 4
002916 2
603583 4
300370 3
300745 2
600794 4
603022 5
002083 2
002402 3
300611 3
603767 5
300623 2
600601 5
300602 3
300202 3
000066 3
600613 5
300689 2
603690 3
002698 3
600466 4
300488 2
603026 3
600634 4
002902 2
300520 1
002123 3
600399 4
002337 5
300369 1
688088 4
300590 4
603588 5
603758 4
000777 3
300067 2
002627 2
000691 1
002396 3
600110 4
002597 4
603726 4
603918 4
600535 4
002743 4
603256 5
600476 5
002603 2
001914 1
002331 5
002620 1
603208 3
300053 3
002453 3
300321 2
000719 1
603229 4
300605 3
600353 4
600369 4
603220 2
002757 3
300339 1
300038 1
603010 4
300129 1
300009 2
688122 5
300629 1
603660 4
300254 3
002534 4
000788 2
300697 3
603601 5
300381 2
002805 2
603612 5
600380 4
300546 3
600405 4
300454 1
300421 2
600285 5
002690 1
300019 2
002063 4
002820 1
688116 4
000786 4
600345 4
002443 4
603803 4
002656 1
603096 4
603328 4
603661 5
688368 4
688019 4
002388 2
603538 4
603321 4
300308 3
002227 2
600305 3
600363 5
600125 4
603385 5
002447 2
300430 2
600745 5
000836 2
300645 5
603602 4
002769 3
603939 3
300400 3
002672 3
002235 2
688363 5
002577 2
002017 1
600410 4
300638 3
300366 3
002884 3
300599 1
000592 2
300056 2
601789 5
600173 4
600579 4
002401 4
603976 3
300735 3
002882 2
603703 5
002074 1
000568 3
002777 4
600755 4
600233 4
300214 3
000607 3
300685 1
002353 1
300632 1
603236 3
300567 3
000739 1
000695 2
300253 2
002845 3
002298 2
600797 5
000403 1
600573 3
603045 4
603383 5
300423 1
300505 3
300562 3
300458 4
300234 1
300016 3
002011 3
002380 5
688015 4
688123 5
600770 4
002192 3
002929 2
601369 5
300251 1
300059 2
002806 3
000070 3
600203 4
002467 4
300698 1
002528 2
000570 3
002195 3
300690 3
300663 2
002421 4
300609 3
603589 4
600763 5
600533 5
002927 1
603330 4
300595 2
300360 2
002462 2
300209 4
600462 4
002748 2
002001 3
002622 2
601200 4
601888 5
000753 1
601021 4
600850 5
603377 5
300464 1
002239 1
603983 4
002873 2
002498 4
300141 1
300187 1
300072 2
002417 4
300382 3
300246 1
002139 3
002638 1
002093 3
002900 3
300275 4
300655 2
688138 5
002758 1
300341 3
688030 5
300050 2
002572 3
600498 5
002583 2
603069 5
300730 3
002262 3
603268 4
300647 3
600845 4
603712 4
300451 1
603528 5
600727 4
600577 4
000509 1
300664 1
300250 3
603639 5
300597 2
002322 3
600208 4
603025 4
000606 1
600189 5
002366 3
600505 4
300592 2
603160 4
002341 4
600735 5
300747 1
300122 4
002211 1
300560 4
002551 1
300537 3
300160 3
300383 5
600223 4
300700 3
002871 2
002189 1
300493 3
300691 3
300588 4
300708 2
300781 3
300467 4
300041 1
002407 2
002223 2
688139 4
300584 1
000584 3
600216 4
300205 1
300032 1
002663 2
300010 1
600306 4
300539 2
002106 3
002509 1
300113 2
002732 1
603615 3
300789 3
000701 1
000411 2
688037 4
600628 5
600478 5
300014 3
002438 3
300466 1
600131 4
603297 5
600336 5
601886 5
002619 3
300035 1
002920 3
600966 4
300656 3
000599 1
300410 3
002921 1
300188 2
603305 4
002043 1
300112 3
300390 3
600113 5
300324 2
603058 4
603868 5
300474 4
000571 1
603318 4
002491 1
603813 5
300510 1
688020 4
300386 1
300634 2
600275 4
000953 3
002808 4
002734 2
000999 3
600278 4
300088 2
300223 1
600856 4
300749 1
300687 3
600276 4
603098 5
300046 3
600057 4
002727 1
300470 1
603656 5
300023 1
688003 5
300613 4
002041 2
600872 4
300525 4
688108 5
300025 2
600588 5
600560 3
300244 4
002463 5
603869 4
002776 3
600557 5
600452 5
603580 4
300299 2
300667 3
002856 2
600739 4
000672 3
002791 3
002697 3
002250 4
688357 5
002162 1
600867 4
601611 4
300459 1
002193 2
300439 1
688310 5
600774 4
300678 4
600897 4
002562 2
300144 1
688399 4
300682 2
002292 2
603808 4
603083 4
003816 1
000004 1
600734 4
600076 5
002095 5
603508 4
688068 4
002796 2
300029 2
002771 3
600329 4
300398 2
300154 3
002317 1
603196 4
600819 4
300396 1
300318 5
300161 1
600458 3
300167 1
002631 1
300496 1
600693 4
002636 2
688299 5
600360 4
000656 2
300287 1
601996 4
603179 4
002080 3
300248 2
002655 2
603605 4
300193 2
603881 4
600589 3
600703 4
688128 5
002029 2
600325 4
603386 4
002126 3
600771 4
002023 3
300043 1
002653 1
002432 1
002451 2
300238 2
300440 4
601155 4
600361 4
300284 3
300322 3
002492 2
300479 3
603169 4
300503 3
002076 1
603912 4
300621 3
300453 1
000716 2
300136 3
000510 1
688358 4
600187 5
002247 1
300416 1
002119 3
603890 4
300377 4
300257 1
000513 2
300517 3
600584 4
603755 4
000905 3
300331 1
300521 1
600381 5
300494 1
600520 4
603729 5
300606 2
300729 2
600883 4
300622 3
002695 1
300706 5
300271 3
002199 2
300007 3
002007 1
300767 3
002099 4
002831 2
600200 5
000671 1
002600 3
600082 5
300018 3
002813 5
300407 4
300556 4
300020 1
300290 2
603833 5
300222 2
300694 2
600865 4
603198 4
002725 1
300701 4
300279 3
002718 3
300368 2
300236 3
002859 3
002456 2
002799 1
603963 4
000909 1
601677 4
600993 5
300720 1
002895 2
000662 1
300419 2
601519 4
600320 4
600158 5
603133 4
002303 2
000882 2
300534 1
000025 5
300437 1
002156 2
603233 5
002550 2
600226 4
000028 4
300054 2
300631 2
600183 5
300389 2
300641 5
002584 1
603020 4
002436 3
002117 1
300115 3
300074 2
603630 4
002086 2
300569 2
002849 3
600237 4
000989 1
300076 2
002030 1
300033 5
000973 3
002903 2
300795 3
300367 2
002878 2
000488 1
603078 4
002386 4
000851 4
002599 1
002517 2
002348 3
000558 1
688006 4
603801 4
300699 1
000929 3
002367 5
002676 1
600385 4
002786 3
300434 2
002800 3
600741 4
300509 1
600090 4
002557 2
002660 1
000776 2
600280 5
002863 2
300228 2
600219 5
603817 4
300169 3
601689 4
688009 5
002869 2
300473 4
000798 2
002848 3
603955 4
600258 4
600800 4
000586 2
002488 1
002020 3
300276 3
002795 1
002183 1
002073 3
300199 3
603699 4
600823 4
000560 2
002818 4
300626 3
002424 1
002142 1
002678 1
600566 4
000537 2
603533 4
300031 4
600477 4
603929 4
300143 1
002872 5
600545 4
002775 2
601016 4
300354 3
300005 2
002187 1
300139 3
600619 4
600309 4
002640 1
603315 4
300802 4
002835 1
300743 4
002185 3
002327 1
603320 5
300289 3
000692 2
000793 3
300097 2
600132 4
002393 2
002503 2
002282 1
002768 3
002252 4
002489 1
600267 4
600346 4
600860 4
603060 4
600779 4
600768 4
600730 4
000333 3
603106 5
600030 4
603858 4
600804 4
601058 4
002473 3
300255 1
603042 4
603416 4
603559 4
300356 4
002231 1
300283 2
601375 4
300507 2
600890 4
000419 5
002434 2
002881 3
603313 4
000728 1
300736 3
600733 4
600307 4
002484 3
002419 1
601999 4
002596 3
002888 3
603757 4
300478 1
300506 1
002272 3
603733 2
300476 3
300281 1
002459 3
002284 3
002236 1
002068 1
002403 2
600212 4
000401 2
603816 4
002715 3
600814 4
300436 3
002896 3
603567 4
002343 2
603915 4
601901 4
600875 5
688366 4
300149 3
603903 4
603686 4
600682 4
300651 2
603239 4
002149 1
600211 4
002045 3
603718 4
300662 2
603113 4
300004 2
300319 3
002365 2
300508 2
600653 4
603665 4
300793 3
002530 2
000538 1
002564 2
603277 5
002391 5
000005 3
603666 4
600828 4
000686 1
300756 4
002602 2
603663 4
600551 4
002546 4
002289 1
002751 3
002609 3
603897 5
002899 1
600675 4
603030 4
601311 4
601222 4
002755 1
002689 1
002274 3
300107 2
002801 5
000783 1
002061 2
002184 1
002879 4
300594 4
300710 3
603776 5
300670 2
300512 2
603679 4
300310 1
002152 3
002538 1
300477 1
300272 2
002442 2
300089 1
000613 2
600062 4
600425 5
603585 4
300148 2
300165 4
002852 1
002316 2
603165 5
300237 4
002306 2
000906 1
002759 2
002165 3
002832 2
600160 4
000912 1
600298 4
300371 2
600321 5
603090 5
000856 2
300166 1
002513 1
300450 1
601588 4
601117 4
002371 1
002917 3
002573 2
002150 4
603309 5
600985 4
300330 1
300716 3
600293 4
300650 1
300501 2
002181 1
600433 4
002305 1
002214 4
002966 2
002078 1
002444 5
002908 1
002067 2
300155 2
300262 2
600929 4
300739 3
600255 4
002028 3
688333 4
603999 4
300803 1
688008 4
002232 3
600088 4
600222 5
600521 4
002146 2
600776 5
002682 2
300554 3
300457 1
600963 5
600647 4
600277 5
600199 5
300252 4
300239 2
002400 3
000897 3
000812 1
300114 1
601231 4
002090 3
603368 4
601828 4
600650 4
300022 3
002486 2
601137 4
300049 4
600135 5
603115 4
300132 1
300108 1
002846 4
002351 3
002571 3
600249 4
603345 4
300726 3
300293 1
002238 2
300514 2
300805 2
300388 2
002853 1
002243 4
000020 5
002942 1
600526 4
603139 4
600292 4
300791 3
600769 4
300435 3
002559 4
002347 1
300563 4
300172 1
600332 4
002049 1
603677 5
002131 1
600697 5
603856 4
300178 1
300449 1
002349 2
603787 5
603607 4
603956 4
300771 4
300133 1
002947 3
603966 5
000528 3
603716 4
601038 5
603662 4
300798 3
600702 5
603629 5
002177 3
002228 1
600728 3
002084 1
600351 4
300152 1
300145 1
300116 1
002382 3
603638 4
600962 5
002665 1
603159 4
300200 3
002730 3
603387 4
300183 1
603227 4
000413 2
000069 1
002745 2
000668 5
600538 5
002381 4
002495 1
300604 4
000952 1
002464 2
300210 2
002898 2
002022 2
300307 1
002926 1
002505 1
000526 1
600714 4
002922 4
000550 1
600750 4
300036 1
600225 5
603040 5
603056 5
300633 1
300350 1
300156 1
002082 1
601799 4
300329 3
600876 4
002415 2
603100 4
300240 3
300346 2
300203 4
002280 1
002087 1
001896 2
000680 3
603367 4
600984 4
300683 2
600556 4
600600 4
600327 4
300171 1
603721 4
000780 3
600636 4
000502 2
300523 3
600312 4
601330 4
603880 4
300420 3
600060 4
603728 4
600310 5
600376 4
002864 1
000935 2
002855 1
300266 4
300530 1
001979 1
603681 4
300703 3
000002 2
603878 4
603380 4
603200 4
300550 4
000710 2
300086 1
600864 4
300480 2
300170 1
000767 1
603657 4
600056 4
000514 2
688078 4
300094 3
300153 2
600926 5
002770 2
002471 1
002691 1
002437 1
601688 4
603018 4
601616 4
000563 2
300575 2
300497 1
000038 1
600422 5
600467 4
600643 4
300295 3
603099 4
601908 4
603535 5
300055 1
600176 4
600645 5
300306 1
600793 4
603895 4
002344 1
002712 1
600020 4
002098 1
601336 4
600479 4
600895 4
300643 1
600379 4
002485 1
300374 1
600198 4
300402 2
300181 1
002617 2
000638 3
002508 1
300797 3
002205 1
300538 3
603685 5
600053 4
002264 1
300677 3
601116 4
300723 3
600606 4
002802 5
000151 1
600295 4
000026 3
000632 1
002079 1
000651 1
300405 2
000987 2
002320 2
600805 4
600775 4
000049 2
002318 2
688199 5
300327 2
600854 5
002909 4
002138 3
002059 1
000789 1
300557 2
300519 3
603518 4
300261 1
002886 3
600075 4
601008 4
300610 3
600575 4
300042 2
603158 4
000736 2
600744 4
600098 4
600802 4
600368 4
000017 4
600996 4
603855 4
002932 2
000609 4
600847 4
000635 3
000157 3
002939 3
603288 4
300624 4
300256 3
002788 1
300218 4
000543 3
300265 2
603701 4
600481 4
603676 4
000996 2
002907 1
603530 4
002370 1
600748 4
000919 2
600837 4
603867 4
603985 4
603199 4
002612 2
002499 1
002208 2
300268 2
002652 2
002178 3
002122 1
603351 4
002579 2
002887 1
002694 1
000623 4
601107 4
600287 5
300212 1
002304 3
002053 1
600149 4
688036 4
002261 2
300066 3
600155 4
000799 2
600429 4
300092 4
600099 4
300184 2
300351 3
300103 1
000006 1
000582 1
603067 4
002532 4
000756 1
600976 4
300442 1
600206 4
603118 4
002326 3
600778 4
600829 4
300412 3
600146 4
600803 4
603186 4
600886 4
600035 4
002590 3
603488 4
002739 1
002153 1
600552 4
600785 4
600328 4
002148 3
000058 1
002836 1
600836 4
002943 1
300555 2
002423 4
603008 4
300553 2
600863 4
300679 3
000858 3
601377 4
002524 4
000752 3
002941 2
002469 1
600667 4
600830 4
300071 2
600570 4
300727 3
002930 1
600393 4
603126 4
600207 4
000685 2
688028 4
688010 4
600229 4
300091 5
300024 2
300552 2
300406 4
603618 4
002957 3
300676 1
000890 1
300787 2
002552 3
600071 4
000548 1
000998 3
002915 1
601339 4
600979 4
600815 4
600603 4
600527 4
002054 2
000031 1
000150 1
601599 4
600109 4
603659 4
601233 4
002167 3
603688 4
300110 2
300026 3
603908 4
600026 4
002961 1
603899 4
300385 5
603015 4
300002 2
002012 1
002713 2
000021 2
603101 4
002749 3
688021 4
601366 4
600512 4
300364 3
601628 4
300717 2
600665 4
600122 4
603969 4
002225 2
603578 4
002960 3
603577 4
600780 4
600567 4
600170 4
603027 4
600616 4
000922 3
300616 1
002906 3
600586 4
300431 1
002174 2
600530 4
000829 1
002171 3
600999 4
300786 3
600712 4
603183 4
002575 1
601218 4
603267 4
300150 2
600073 4
600257 4
000040 2
300688 2
002560 4
600676 4
002868 2
300806 2
002338 3
300247 1
601066 4
601108 4
002446 3
603669 4
002339 4
300052 1
600288 4
002893 3
300619 3
300195 1
300583 1
300106 3
603556 4
002230 1
300082 3
600299 4
600671 4
000338 1
300142 1
603269 4
600706 4
002374 3
000869 1
000410 1
000936 5
600958 4
002953 1
002736 1
600630 4
000920 3
300576 1
603958 4
002547 1
000790 2
300481 3
000008 5
603456 4
603500 4
600664 4
600518 4
002286 2
601929 4
600243 4
600519 4
601633 4
000731 2
000430 1
002520 3
300765 2
603711 4
002885 3
002780 2
000737 3
600322 4
600055 4
300788 1
688089 4
603017 4
603797 4
600080 4
300425 1
603316 4
300444 3
688202 4
300515 3
601199 4
000682 2
000938 1
603697 4
600496 4
600220 4
600063 4
300721 2
002216 2
300568 1
000531 4
300316 3
002134 3
603790 4
600162 4
300549 3
300752 3
601965 4
600572 4
600596 4
603117 4
000908 1
002135 3
002646 1
603226 4
300011 3
002956 3
300761 2
600846 4
002671 1
603398 4
002416 3
300543 4
600791 4
600033 4
002523 1
002826 1
002774 1
002773 1
600894 4
002164 2
300221 5
002136 3
002693 1
688300 4
603648 4
000532 4
000045 3
002580 2
603628 4
300796 5
002762 1
002752 2
002433 2
002431 3
000573 3
600210 4
600754 4
603590 4
600939 4
600323 4
002949 1
300668 3
002490 2
002412 1
600337 4
002244 2
000590 1
603506 4
603887 4
603356 4
603129 4
300635 2
000062 1
603289 4
002923 2
300243 2
600834 4
600301 4
300692 2
002404 3
600608 4
002269 1
300348 4
600036 4
600486 4
600261 4
002140 3
688025 4
600114 4
603128 4
000967 1
000650 3
600812 4
002253 3
002394 3
000100 1
300443 4
600604 4
603876 4
000811 1
002593 1
300432 4
300418 3
002615 1
600177 4
002324 1
600197 4
603222 4
300045 3
002955 3
603568 4
002209 1
000564 1
000932 2
600268 4
600884 4
600284 4
000544 4
000809 3
000523 3
603991 4
002729 3
000751 1
002931 3
600644 4
603035 4
601555 4
600493 4
300344 2
300111 1
002633 2
002154 2
002494 1
300151 2
600420 4
002539 2
300349 1
603689 4
603214 4
300077 1
603708 4
300695 2
002104 3
600736 4
002565 2
002408 3
688005 4
000766 3
600853 4
600689 4
600064 4
002294 1
002034 2
002440 4
603687 4
600302 4
300808 1
000619 2
600079 4
000712 2
600582 4
600271 4
300040 1
600720 4
600202 4
300285 3
002255 1
603611 4
300140 3
601718 4
002566 2
300068 1
002910 3
002563 1
300675 3
300294 1
002219 1
000616 4
002793 1
002809 2
601919 4
600097 4
600061 4
601788 4
002630 3
000963 4
601872 4
300780 3
600127 4
600690 4
002618 2
601990 4
002287 3
600633 4
600400 4
000702 4
603266 4
603187 4
002696 1
603258 4
603110 4
000048 1
603725 4
000011 3
600621 4
002036 2
002825 1
600599 4
600668 4
002377 2
600449 4
601866 4
601211 4
601002 4
002307 4
600857 4
600811 4
603177 4
000957 1
600137 4
600272 4
603683 4
600238 4
603136 4
600995 4
600529 4
603906 4
603303 4
600282 4
600365 4
002233 4
600159 4
600816 4
601162 4
000557 3
600506 4
300314 2
002951 1
002829 5
002066 3
000060 1
600565 4
000830 2
300471 1
603322 4
600559 4
002533 2
603458 4
601113 4
600708 4
300511 2
600896 4
300198 3
300241 3
600801 4
603499 4
300359 2
601226 4
002112 5
600749 4
002858 3
002797 1
000042 2
000715 1
601579 4
300211 1
002299 1
000503 2
300267 1
601607 4
002968 1
300286 2
600196 4
002913 4
601881 4
000525 5
000900 3
000837 1
600704 4
300490 4
600723 4
002629 1
002543 5
002229 3
603650 4
600266 4
300500 2
603317 4
300105 1
300790 3
603123 4
600069 4
002578 1
603329 4
600352 4
600798 4
600439 4
603336 4
000785 1
002088 2
300799 1
300652 4
600031 4
603967 4
600390 4
002062 1
603390 4
002661 4
002644 2
600639 4
600133 4
002750 2
002310 2
603988 4
300300 4
601198 4
600694 4
600717 4
300665 3
300452 5
600192 4
603933 4
600866 4
600358 4
603033 4
300673 3
603359 4
600156 4
300296 3
300135 4
002830 1
000078 3
600308 4
600153 4
000615 2
300146 1
300461 2
002170 1
002707 3
000517 1
000993 2
601595 4
002561 2
600624 4
002807 1
002677 2
002201 5
300627 3
600838 4
600757 4
603919 4
688101 4
603357 4
000046 3
601099 4
603709 4
600138 4
603655 4
000839 1
000677 3
002959 1
000831 1
002628 2
002226 3
600719 4
000826 2
002439 1
000090 1
603996 4
600783 4
002553 4
603587 4
600726 4
000425 1
000951 3
603616 4
601007 4
601618 4
603466 4
600523 4
600833 4
603937 4
603156 4
600998 4
002168 4
000652 3
000524 1
603223 4
600175 4
000976 2
300362 1
300062 3
002069 1
600091 4
600406 4
601700 4
300158 1
000498 3
600185 4
603898 4
600684 4
600620 4
002315 2
002621 1
600509 4
300636 1
002790 2
603843 4
600188 4
000950 1
600969 4
600889 4
300309 1
002531 2
002673 1
600826 4
002476 1
000705 5
000533 1
000505 1
600128 4
603815 4
300649 1
000669 1
603877 4
300174 3
688389 4
600019 4
002496 1
000877 3
603680 4
601601 4
300189 3
002946 1
002541 4
601928 4
601619 4
000611 3
002124 1
600970 4
300778 3
000966 1
688001 4
000927 2
000039 1
601515 4
000628 2
000631 2
300301 1
000822 2
300715 2
603013 4
002785 2
603217 4
603339 4
000600 5
603093 4
601878 4
603486 4
603038 4
000504 1
300681 1
300213 2
603861 4
600172 4
300335 3
600528 4
603569 4
002606 5
600810 4
000530 1
300535 1
002648 3
601668 4
002200 1
603829 4
600936 4
000663 2
002870 2
603116 4
603863 4
000755 2
600318 4
600415 4
600386 4
600201 4
600751 4
600108 4
300208 2
000850 3
002144 4
603012 4
600540 4
600067 4
300411 1
601106 4
603823 4
002275 3
601006 4
002057 2
600844 4
600746 4
603001 4
002158 3
601880 4
601188 4
600808 4
002060 4
000980 1
000507 3
603926 4
600698 4
600106 4
002354 1
001696 1
601985 4
002670 2
002875 1
600190 4
002058 3
603225 4
601333 4
002031 2
000030 2
002779 5
002038 2
300204 3
002667 3
601877 4
300083 2
000825 2
300395 3
600686 4
000800 2
002742 2
002314 2
002055 2
603980 4
601163 4
300711 2
300686 3
600516 4
600870 4
600403 4
603301 4
603527 4
600171 4
300669 3
600269 4
002726 1
600663 4
600789 4
600618 4
002658 3
300233 2
300783 1
603517 4
600241 4
603041 4
601798 4
600835 4
002373 1
000547 3
300637 4
002842 2
000545 2
600880 4
300528 1
600508 4
600488 4
600383 4
002568 2
603029 4
600217 4
300427 2
002687 3
000933 3
002376 2
000036 2
600881 4
300746 3
002399 3
603977 4
688268 4
603739 4
601669 4
002266 1
000862 1
000565 1
300809 4
002051 1
002877 1
001872 3
002963 1
603105 4
600059 4
002128 2
601015 4
000978 2
000056 2
600887 4
688007 4
000921 2
600692 4
600651 4
600103 4
300782 4
600096 4
300705 2
000926 3
601319 4
000838 2
002570 2
000886 1
300565 1
000065 5
002325 4
002009 3
002035 1
002840 2
600497 4
000898 1
000416 5
600629 4
000729 5
603238 4
300131 2
600470 4
600279 4
603637 4
002702 4
600738 4
002336 2
300547 2
300607 3
600507 4
002537 4
600008 4
002133 2
000910 1
002502 1
000546 1
002487 3
002102 1
000735 3
000670 2
600089 4
000878 3
002685 4
300540 1
000088 1
600537 4
600107 4
300485 3
300037 2
601717 4
600558 4
600291 4
300069 1
601186 4
600475 4
002841 2
600398 4
002514 3
600713 4
600831 4
601801 4
002116 1
002817 1
601236 4
002422 4
000402 2
002346 1
000722 3
603319 4
000421 1
002044 2
603298 4
601298 4
603700 4
300064 1
600888 4
600790 4
603633 4
601558 4
300334 3
600340 4
600710 4
002010 3
002202 3
002321 2
600662 4
600848 4
603299 4
300355 2
600781 4
000035 4
000598 3
300773 1
603086 4
300445 3
603379 4
002457 1
603007 4
603998 4
600868 4
600555 4
002071 1
600585 4
000969 2
300225 3
600859 4
600732 4
300654 2
600169 4
600012 4
600821 4
002040 2
600371 4
600408 4
603365 4
300522 3
688166 4
600885 4
002843 2
600561 4
300741 1
600581 4
002052 1
002461 1
601952 4
300147 1
002358 3
300030 2
002650 3
600617 4
002285 1
300039 2
600590 4
600234 4
600027 4
002350 1
600640 4
000597 3
600820 4
600525 4
000937 2
000835 1
002313 4
000899 2
603777 4
600463 4
002016 1
000859 3
300121 2
002397 2
000928 1
603888 4
600409 4
000415 4
000027 1
603595 4
600078 4
600182 4
601991 4
002699 1
002118 3
000666 1
002945 1
002452 3
002426 3
002004 1
000791 2
000725 4
601009 4
300317 2
600428 4
600395 4
603335 4
600983 4
002357 1
300801 3
603819 4
600388 4
300564 3
000861 1
000099 2
603978 4
688218 4
000567 1
601838 4
002883 3
601577 4
603596 4
300586 1
002594 1
601228 4
600594 4
300057 2
002283 2
000893 3
000001 1
002392 1
600637 4
000807 1
002056 2
603331 4
000552 3
002425 1
603922 4
601800 4
600085 4
002420 2
603717 4
600191 4
603188 4
300291 3
300693 3
601000 4
600858 4
600165 4
600084 4
000960 1
600784 4
002522 4
688196 4
600657 4
600058 4
600007 4
000428 2
600068 4
300572 1
601518 4
300328 3
600502 4
601949 4
601860 4
600331 4
000404 2
300533 2
600648 4
600563 4
600290 4
600010 4
000985 5
603968 4
300282 3
600622 4
300260 2
600623 4
603081 4
002737 1
603786 4
603311 4
600611 4
603917 4
002536 3
000828 1
603055 4
002719 2
002588 3
002798 2
600989 4
600231 4
000068 2
002891 2
000665 2
300313 3
002674 3
300332 2
002050 3
000958 1
300499 2
600281 5
002519 2
300785 4
601158 4
000659 2
000915 1
000536 3
600980 4
600495 4
300596 2
600382 4
002892 4
002772 2
603606 4
601598 4
600018 4
300498 1
603333 4
002328 2
000520 1
300109 2
603992 5
600180 5
601126 5
600283 5
002645 3
000601 2
600167 5
300578 3
002576 1
000612 1
600641 5
600491 5
002589 1
000422 1
002372 1
002948 2
603286 5
600141 5
002470 4
300456 3
600928 5
300660 1
002418 3
002245 3
002521 2
600543 5
600157 5
600729 5
600841 5
600873 5
603032 4
300387 3
002468 5
002295 1
000016 1
603799 5
002812 1
603077 5
600300 5
600009 5
002728 2
601512 4
600051 5
000732 2
600273 5
603000 4
002608 1
688098 5
000726 1
603822 5
601238 5
600982 5
300280 3
002333 1
000581 4
600259 5
600161 4
600901 5
600444 5
603928 5
002132 5
600242 5
002145 1
600054 4
300095 2
603278 4
603036 4
002003 3
601098 5
600116 5
601216 5
600126 5
688022 5
000848 1
300495 1
000757 3
000610 4
002847 2
603131 5
002330 3
000863 1
000639 1
600252 5
002398 3
601139 5
002753 2
002625 1
600705 4
002865 1
002586 1
000707 1
000089 1
002970 4
002555 3
600021 5
002234 1
600123 5
600548 4
601566 5
300006 2
002890 3
601933 5
600549 5
300625 2
000417 4
300640 1
603103 5
601101 5
000540 2
603995 5
000802 1
